Ensemble_ID,Chromosome,Uniprot_ID,Gene_symbol,Biotype,GO_name,Namespace,distance,peak_Start,peak_Stop,Cell_line,Fold_change,p-value,q-value
ENST00000235329,1,O95140,MFN2,protein_coding,mitochondrial fusion,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,response to unfolded protein,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,ubiquitin protein ligase binding,molecular_function,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,protein targeting to mitochondrion,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,blood coagulation,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,macroautophagy,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,blastocyst formation,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,mitochondrial membrane organization,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,protein localization to pre-autophagosomal structure,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,negative regulation of Ras protein signal transduction,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,camera-type eye morphogenesis,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,negative regulation of smooth muscle cell proliferation,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,mitochondrion localization,biological_process,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,microtubule cytoskeleton,cellular_component,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000235329,1,O95140,MFN2,protein_coding,intrinsic component of mitochondrial outer membrane,cellular_component,0,12013150,12013350,GM18951,6.57939,24.49225,20.53797
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of inflammatory response,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of inflammatory response,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of inflammatory response,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cellular response to lipopolysaccharide,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cellular response to lipopolysaccharide,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cellular response to lipopolysaccharide,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of smooth muscle cell proliferation,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of smooth muscle cell proliferation,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of smooth muscle cell proliferation,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of endothelial cell apoptotic process,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of endothelial cell apoptotic process,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of endothelial cell apoptotic process,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,nucleus,cellular_component,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,nucleus,cellular_component,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,nucleus,cellular_component,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytoplasm,cellular_component,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytoplasm,cellular_component,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytoplasm,cellular_component,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,zinc ion binding,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,zinc ion binding,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,zinc ion binding,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metal ion binding,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metal ion binding,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metal ion binding,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein deubiquitination,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein deubiquitination,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein deubiquitination,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,hydrolase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,hydrolase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,hydrolase activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,DNA binding,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,DNA binding,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,DNA binding,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,ligase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,ligase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,ligase activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein binding,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein binding,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein binding,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,catalytic activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,catalytic activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,catalytic activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metabolic process,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metabolic process,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,metabolic process,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,peptidase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,peptidase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,peptidase activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cysteine-type peptidase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cysteine-type peptidase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cysteine-type peptidase activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,proteolysis,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,proteolysis,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,proteolysis,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein ubiquitination,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein ubiquitination,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein ubiquitination,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,apoptotic process,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,apoptotic process,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,apoptotic process,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitinyl hydrolase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitinyl hydrolase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitinyl hydrolase activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,lysosome,cellular_component,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,lysosome,cellular_component,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,lysosome,cellular_component,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,inflammatory response,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,inflammatory response,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,inflammatory response,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,identical protein binding,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,identical protein binding,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,identical protein binding,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytosol,cellular_component,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytosol,cellular_component,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,cytosol,cellular_component,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,extracellular exosome,cellular_component,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,extracellular exosome,cellular_component,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,extracellular exosome,cellular_component,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of innate immune response,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of innate immune response,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of innate immune response,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitin-specific protease activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitin-specific protease activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,thiol-dependent ubiquitin-specific protease activity,molecular_function,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K63-linked deubiquitination,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K63-linked deubiquitination,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K63-linked deubiquitination,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K48-linked deubiquitination,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K48-linked deubiquitination,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,protein K48-linked deubiquitination,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of interleukin-6 production,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of interleukin-6 production,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of interleukin-6 production,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of tumor necrosis factor production,biological_process,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of tumor necrosis factor production,biological_process,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
ENST00000237289,6,P21580,TNFAIP3,protein_coding,negative regulation of tumor necrosis factor production,biological_process,0,137873500,137873700,AC16,19.40677,111.60258,106.35088
ENST00000237289,6,P21580,TNFAIP3,protein_coding,ubiquitin-protein transferase activity,molecular_function,0,137873500,137873700,GM12878,6.19066,9.08008,4.76411
ENST00000237289,6,P21580,TNFAIP3,protein_coding,ubiquitin-protein transferase activity,molecular_function,0,137873500,137873700,GM10847,11.94014,25.71295,20.66368
